time_hours,T_stable_K,t_cool_s,sigma_T_K,group_id
6120,82.19950582,338.7452006,2.588069794,0
6130,82.1995085,338.9136546,2.591732919,0
6140,82.19951113,339.0826444,2.595396045,0
6150,82.19951372,339.2521716,2.59905917,0
6160,82.19951626,339.422238,2.602722296,0
6170,82.19951877,339.5928454,2.606385421,0
6180,82.19952123,339.7639955,2.610048547,0
6190,82.19952364,339.93569,2.613711672,0
6200,82.19952602,340.1079307,2.617374797,0
6210,82.19952836,340.2807195,2.621037923,0
6220,82.19953065,340.454058,2.624701048,0
6230,82.19953291,340.627948,2.628364174,0
6240,82.19953513,340.8023914,2.632027299,0
6250,82.19953731,340.97739,2.635690425,0
6260,82.19953946,341.1529454,2.63935355,0
6270,82.19954157,341.3290596,2.643016676,0
6280,82.19954364,341.5057344,2.646679801,0
6290,82.19954568,341.6829715,2.650342927,0
6300,82.19954768,341.8607728,2.654006052,0
6310,82.19954965,342.0391401,2.657669178,0
6320,82.19955159,342.2180753,2.661332303,0
6330,82.19955349,342.3975802,2.664995429,0
6340,82.19955536,342.5776566,2.668658554,0
6350,82.1995572,342.7583064,2.67232168,0
6360,82.19955901,342.9395315,2.675984805,0
6370,82.19956078,343.1213336,2.679647931,0
6380,82.19956253,343.3037148,2.683311056,0
6390,82.19956425,343.4866768,2.686974182,0
6400,82.19956594,343.6702216,2.690637307,0
6410,82.1995676,343.854351,2.694300432,0
6420,82.19956923,344.0390669,2.697963558,0
6430,82.19957083,344.2243713,2.701626683,0
6440,82.19957241,344.4102659,2.705289809,0
6450,82.19957396,344.5967529,2.708952934,0
6460,82.19957548,344.783834,2.71261606,0
6470,82.19957698,344.9715112,2.716279185,0
6480,82.19957845,345.1597864,2.719942311,0
6490,82.1995799,345.3486617,2.723605436,0
6500,82.19958132,345.5381388,2.727268562,0
6510,82.19958272,345.7282197,2.730931687,0
6520,82.1995841,345.9189065,2.734594813,0
6530,82.19958545,346.1102011,2.738257938,0
6540,82.19958678,346.3021055,2.741921064,0
6550,82.19958809,346.4946215,2.745584189,0
6560,82.19958937,346.6877513,2.749247315,0
6570,82.19959063,346.8814968,2.75291044,0
6580,82.19959187,347.07586,2.756573566,0
6590,82.19959309,347.2708428,2.760236691,0
6600,82.19959429,347.4664474,2.763899816,0
6610,82.19959547,347.6626757,2.767562942,0
6620,82.19959663,347.8595298,2.771226067,0
6630,82.19959777,348.0570116,2.774889193,0
6640,82.19959889,348.2551232,2.778552318,0
6650,82.19959999,348.4538667,2.782215444,0
6660,82.19960107,348.6532441,2.785878569,0
6670,82.19960214,348.8532575,2.789541695,0
6680,82.19960318,349.0539088,2.79320482,0
6690,82.19960421,349.2552002,2.796867946,0
6700,82.19960522,349.4571338,2.800531071,0
6710,82.19960622,349.6597116,2.804194197,0
6720,82.19960719,349.8629358,2.807857322,0
6730,82.19960815,350.0668084,2.811520448,0
6740,82.1996091,350.2713315,2.815183573,0
6750,82.19961003,350.4765072,2.818846699,0
6760,82.19961094,350.6823377,2.822509824,0
6770,82.19961184,350.888825,2.82617295,0
6780,82.19961272,351.0959713,2.829836075,0
6790,82.19961358,351.3037788,2.833499201,0
6800,82.19961444,351.5122496,2.837162326,0
6810,82.19961527,351.7213857,2.840825451,0
6820,82.1996161,351.9311895,2.844488577,0
6830,82.19961691,352.141663,2.848151702,0
6840,82.1996177,352.3528084,2.851814828,0
6850,82.19961848,352.5646279,2.855477953,0
6860,82.19961925,352.7771237,2.859141079,0
6870,82.19962001,352.990298,2.862804204,0
6880,82.19962075,353.204153,2.86646733,0
6890,82.19962148,353.4186908,2.870130455,0
6900,82.1996222,353.6339137,2.873793581,0
6910,82.19962291,353.849824,2.877456706,0
6920,82.1996236,354.0664237,2.881119832,0
6930,82.19962428,354.2837153,2.884782957,0
6940,82.19962495,354.5017009,2.888446083,0
6950,82.19962561,354.7203827,2.892109208,0
6960,82.19962626,354.939763,2.895772334,0
6970,82.1996269,355.1598442,2.899435459,0
6980,82.19962753,355.3806284,2.903098585,0
6990,82.19962814,355.6021179,2.90676171,0
7000,82.19962875,355.8243151,2.910424835,0
7010,82.19962934,356.0472222,2.914087961,0
7020,82.19962993,356.2708415,2.917751086,0
7030,82.1996305,356.4951754,2.921414212,0
7040,82.19963107,356.720226,2.925077337,0
7050,82.19963162,356.9459959,2.928740463,0
7060,82.19963217,357.1724872,2.932403588,0
7070,82.19963271,357.3997024,2.936066714,0
7080,82.19963323,357.6276438,2.939729839,0
7090,82.19963375,357.8563137,2.943392965,0
7100,82.19963426,358.0857145,2.94705609,0
7110,82.19963476,358.3158486,2.950719216,0
7120,82.19963526,358.5467183,2.954382341,0
7130,82.19963574,358.7783261,2.958045467,0
7140,82.19963622,359.0106742,2.961708592,0
7150,82.19963669,359.2437652,2.965371718,0
7160,82.19963715,359.4776015,2.969034843,0
7170,82.1996376,359.7121853,2.972697969,0
7180,82.19963804,359.9475193,2.976361094,0
7190,82.19963848,360.1836057,2.98002422,0
7200,82.19963891,360.4204471,2.983687345,0
7210,82.19963933,360.6580458,2.98735047,0
7220,82.19963975,360.8964044,2.991013596,0
7230,82.19964016,361.1355253,2.994676721,0
7240,82.19964056,361.375411,2.998339847,0
7250,82.19964096,361.616064,3.002002972,0
7260,82.19964134,361.8574866,3.005666098,0
7270,82.19964172,362.0996815,3.009329223,0
7280,82.1996421,362.3426512,3.012992349,0
7290,82.19964247,362.5863981,3.016655474,0
7300,82.19964283,362.8309247,3.0203186,0
7310,82.19964319,363.0762337,3.023981725,0
7320,82.19964354,363.3223275,3.027644851,0
7330,82.19964388,363.5692087,3.031307976,0
7340,82.19964422,363.8168798,3.034971102,0
7350,82.19964455,364.0653433,3.038634227,0
7360,82.19964488,364.314602,3.042297353,0
7370,82.1996452,364.5646583,3.045960478,0
7380,82.19964552,364.8155148,3.049623604,0
7390,82.19964583,365.0671741,3.053286729,0
7400,82.19964613,365.3196388,3.056949854,0
7410,82.19964643,365.5729115,3.06061298,0
7420,82.19964673,365.8269949,3.064276105,0
7430,82.19964702,366.0818916,3.067939231,0
7440,82.1996473,366.3376042,3.071602356,0
7450,82.19964758,366.5941353,3.075265482,0
7460,82.19964786,366.8514877,3.078928607,0
7470,82.19964813,367.1096639,3.082591733,0
7480,82.1996484,367.3686666,3.086254858,0
7490,82.19964866,367.6284986,3.089917984,0
7500,82.19964892,367.8891625,3.093581109,0
7510,82.19964917,368.1506609,3.097244235,0
7520,82.19964942,368.4129967,3.10090736,0
7530,82.19964966,368.6761725,3.104570486,0
7540,82.1996499,368.9401911,3.108233611,0
7550,82.19965014,369.2050551,3.111896737,0
7560,82.19965037,369.4707674,3.115559862,0
7570,82.1996506,369.7373306,3.119222988,0
7580,82.19965083,370.0047475,3.122886113,0
7590,82.19965105,370.2730209,3.126549239,0
7600,82.19965126,370.5421536,3.130212364,0
7610,82.19965148,370.8121484,3.133875489,0
7620,82.19965169,371.083008,3.137538615,0
7630,82.19965189,371.3547352,3.14120174,0
7640,82.1996521,371.6273329,3.144864866,0
7650,82.19965229,371.9008039,3.148527991,0
7660,82.19965249,372.175151,3.152191117,0
7670,82.19965268,372.4503771,3.155854242,0
7680,82.19965287,372.726485,3.159517368,0
7690,82.19965306,373.0034775,3.163180493,0
7700,82.19965324,373.2813576,3.166843619,0
7710,82.19965342,373.560128,3.170506744,0
7720,82.1996536,373.8397918,3.17416987,0
7730,82.19965377,374.1203518,3.177832995,0
7740,82.19965394,374.4018108,3.181496121,0
7750,82.19965411,374.6841718,3.185159246,0
7760,82.19965428,374.9674378,3.188822372,0
7770,82.19965444,375.2516117,3.192485497,0
7780,82.1996546,375.5366963,3.196148623,0
7790,82.19965475,375.8226947,3.199811748,0
7800,82.19965491,376.1096099,3.203474873,0
7810,82.19965506,376.3974447,3.207137999,0
7820,82.19965521,376.6862022,3.210801124,0
7830,82.19965535,376.9758854,3.21446425,0
7840,82.1996555,377.2664972,3.218127375,0
7850,82.19965564,377.5580407,3.221790501,0
7860,82.19965578,377.8505189,3.225453626,0
7870,82.19965592,378.1439348,3.229116752,0
7880,82.19965605,378.4382915,3.232779877,0
7890,82.19965618,378.733592,3.236443003,0
7900,82.19965631,379.0298394,3.240106128,0
7910,82.19965644,379.3270367,3.243769254,0
7920,82.19965657,379.6251871,3.247432379,0
7930,82.19965669,379.9242935,3.251095505,0
7940,82.19965681,380.2243592,3.25475863,0
7950,82.19965693,380.5253872,3.258421756,0
7960,82.19965705,380.8273806,3.262084881,0
7970,82.19965716,381.1303426,3.265748007,0
7980,82.19965728,381.4342763,3.269411132,0
7990,82.19965739,381.7391848,3.273074258,0
8000,82.1996575,382.0450714,3.276737383,0
0,77.94055672,304.9182566,0.328713569,1
10,78.01451993,304.9582211,0.331749782,1
20,78.0873007,304.9983004,0.334785996,1
30,78.15891794,305.0384951,0.33782221,1
40,78.22939025,305.0788053,0.340858423,1
50,78.29873593,305.1192316,0.343894637,1
60,78.36697299,305.1597742,0.346930851,1
70,78.43411916,305.2004336,0.349967064,1
80,78.50019187,305.24121,0.353003278,1
90,78.56520829,305.2821039,0.356039492,1
100,78.62918531,305.3231156,0.359075706,1
110,78.69213953,305.3642456,0.362111919,1
120,78.75408731,305.4054941,0.365148133,1
130,78.81504475,305.4468615,0.368184347,1
140,78.87502767,305.4883483,0.37122056,1
150,78.93405165,305.5299548,0.374256774,1
160,78.99213203,305.5716813,0.377292988,1
170,79.04928389,305.6135283,0.380329202,1
180,79.10552206,305.6554961,0.383365415,1
190,79.16086117,305.6975851,0.386401629,1
200,79.21531558,305.7397958,0.389437843,1
210,79.26889944,305.7821283,0.392474056,1
220,79.32162666,305.8245833,0.39551027,1
230,79.37351094,305.867161,0.398546484,1
240,79.42456576,305.9098618,0.401582698,1
250,79.47480437,305.9526861,0.404618911,1
260,79.52423983,305.9956343,0.407655125,1
270,79.57288496,306.0387068,0.410691339,1
280,79.62075242,306.081904,0.413727552,1
290,79.66785463,306.1252263,0.416763766,1
300,79.71420382,306.168674,0.41979998,1
310,79.75981204,306.2122476,0.422836193,1
320,79.80469112,306.2559475,0.425872407,1
330,79.84885273,306.299774,0.428908621,1
340,79.89230834,306.3437275,0.431944835,1
350,79.93506923,306.3878086,0.434981048,1
360,79.97714651,306.4320174,0.438017262,1
370,80.0185511,306.4763546,0.441053476,1
380,80.05929377,306.5208203,0.444089689,1
390,80.09938509,306.5654152,0.447125903,1
400,80.13883548,306.6101395,0.450162117,1
410,80.17765518,306.6549937,0.453198331,1
420,80.21585428,306.6999782,0.456234544,1
430,80.2534427,306.7450934,0.459270758,1
440,80.29043019,306.7903396,0.462306972,1
450,80.32682638,306.8357174,0.465343185,1
460,80.3626407,306.8812272,0.468379399,1
470,80.39788246,306.9268693,0.471415613,1
480,80.43256083,306.9726441,0.474451827,1
490,80.46668479,307.0185521,0.47748804,1
500,80.50026322,307.0645938,0.480524254,1
510,80.53330484,307.1107694,0.483560468,1
520,80.56581822,307.1570795,0.486596681,1
530,80.59781183,307.2035244,0.489632895,1
540,80.62929395,307.2501047,0.492669109,1
550,80.66027278,307.2968206,0.495705322,1
560,80.69075635,307.3436727,0.498741536,1
570,80.72075258,307.3906614,0.50177775,1
580,80.75026928,307.437787,0.504813964,1
590,80.77931409,307.4850501,0.507850177,1
600,80.80789457,307.5324511,0.510886391,1
610,80.83601814,307.5799903,0.513922605,1
620,80.8636921,307.6276683,0.516958818,1
630,80.89092364,307.6754854,0.519995032,1
640,80.91771983,307.7234422,0.523031246,1
650,80.94408764,307.771539,0.52606746,1
660,80.97003392,307.8197762,0.529103673,1
670,80.99556539,307.8681544,0.532139887,1
680,81.02068869,307.916674,0.535176101,1
690,81.04541036,307.9653354,0.538212314,1
700,81.0697368,308.014139,0.541248528,1
710,81.09367434,308.0630854,0.544284742,1
720,81.1172292,308.1121749,0.547320956,1
730,81.14040748,308.161408,0.550357169,1
740,81.16321522,308.2107851,0.553393383,1
750,81.18565834,308.2603068,0.556429597,1
760,81.20774266,308.3099734,0.55946581,1
770,81.22947392,308.3597855,0.562502024,1
780,81.25085777,308.4097434,0.565538238,1
790,81.27189976,308.4598477,0.568574451,1
800,81.29260536,308.5100987,0.571610665,1
810,81.31297994,308.5604971,0.574646879,1
820,81.33302879,308.6110431,0.577683093,1
830,81.35275713,308.6617374,0.580719306,1
840,81.37217007,308.7125802,0.58375552,1
850,81.39127266,308.7635722,0.586791734,1
860,81.41006986,308.8147138,0.589827947,1
870,81.42856655,308.8660055,0.592864161,1
880,81.44676754,308.9174477,0.595900375,1
890,81.46467756,308.9690409,0.598936589,1
900,81.48230124,309.0207855,0.601972802,1
910,81.49964319,309.0726822,0.605009016,1
920,81.51670789,309.1247312,0.60804523,1
930,81.53349978,309.1769332,0.611081443,1
940,81.55002322,309.2292886,0.614117657,1
950,81.5662825,309.2817978,0.617153871,1
960,81.58228185,309.3344614,0.620190085,1
970,81.59802542,309.3872799,0.623226298,1
980,81.61351729,309.4402537,0.626262512,1
990,81.62876151,309.4933833,0.629298726,1
1000,81.64376201,309.5466692,0.632334939,1
1010,81.65852271,309.6001119,0.635371153,1
1020,81.67304743,309.6537119,0.638407367,1
1030,81.68733995,309.7074697,0.64144358,1
1040,81.70140397,309.7613858,0.644479794,1
1050,81.71524315,309.8154607,0.647516008,1
1060,81.72886109,309.8696949,0.650552222,1
1070,81.74226132,309.9240888,0.653588435,1
1080,81.75544733,309.9786431,0.656624649,1
1090,81.76842253,310.0333581,0.659660863,1
1100,81.7811903,310.0882344,0.662697076,1
1110,81.79375395,310.1432726,0.66573329,1
1120,81.80611675,310.198473,0.668769504,1
1130,81.81828191,310.2538363,0.671805718,1
1140,81.83025259,310.3093629,0.674841931,1
1150,81.84203189,310.3650534,0.677878145,1
1160,81.85362288,310.4209082,0.680914359,1
1170,81.86502857,310.4769279,0.683950572,1
1180,81.87625191,310.5331131,0.686986786,1
1190,81.88729583,310.5894641,0.690023,1
1200,81.89816319,310.6459816,0.693059213,1
1210,81.90885682,310.702666,0.696095427,1
1220,81.91937949,310.759518,0.699131641,1
1230,81.92973394,310.8165379,0.702167855,1
1240,81.93992285,310.8737264,0.705204068,1
1250,81.94994887,310.931084,0.708240282,1
1260,81.95981461,310.9886112,0.711276496,1
1270,81.96952263,311.0463086,0.714312709,1
1280,81.97907544,311.1041766,0.717348923,1
1290,81.98847554,311.1622158,0.720385137,1
1300,81.99772536,311.2204268,0.723421351,1
1310,82.00682731,311.2788101,0.726457564,1
1320,82.01578374,311.3373662,0.729493778,1
1330,82.02459699,311.3960957,0.732529992,1
1340,82.03326934,311.4549991,0.735566205,1
1350,82.04180305,311.514077,0.738602419,1
1360,82.05020033,311.5733299,0.741638633,1
1370,82.05846336,311.6327584,0.744674847,1
1380,82.0665943,311.692363,0.74771106,1
1390,82.07459525,311.7521443,0.750747274,1
1400,82.08246829,311.8121028,0.753783488,1
1410,82.09021546,311.8722391,0.756819701,1
1420,82.09783878,311.9325537,0.759855915,1
1430,82.10534023,311.9930473,0.762892129,1
1440,82.11272175,312.0537203,0.765928342,1
1450,82.11998527,312.1145734,0.768964556,1
1460,82.12713266,312.1756071,0.77200077,1
1470,82.1341658,312.2368219,0.775036984,1
1480,82.14108649,312.2982185,0.778073197,1
1490,82.14789654,312.3597974,0.781109411,1
1500,82.15459773,312.4215592,0.784145625,1
1510,82.16119178,312.4835044,0.787181838,1
1520,82.16768041,312.5456337,0.790218052,1
1530,82.17406531,312.6079476,0.793254266,1
1540,82.18034814,312.6704467,0.79629048,1
1550,82.18653053,312.7331316,0.799326693,1
1560,82.19261407,312.7960029,0.802362907,1
1570,82.19860037,312.8590611,0.805399121,1
1580,82.20449095,312.9223068,0.808435334,1
1590,82.21028737,312.9857407,0.811471548,1
1600,82.21599112,313.0493633,0.814507762,1
1610,82.22160369,313.1131752,0.817543976,1
1620,82.22712653,313.177177,0.820580189,1
1630,82.23256108,313.2413693,0.823616403,1
1640,82.23790874,313.3057527,0.826652617,1
1650,82.24317091,313.3703278,0.82968883,1
1660,82.24834896,313.4350953,0.832725044,1
1670,82.25344423,313.5000557,0.835761258,1
1680,82.25845804,313.5652095,0.838797471,1
1690,82.26339169,313.6305575,0.841833685,1
1700,82.26824648,313.6961003,0.844869899,1
1710,82.27302364,313.7618384,0.847906113,1
1720,82.27772444,313.8277725,0.850942326,1
1730,82.28235009,313.8939031,0.85397854,1
1740,82.28690178,313.960231,0.857014754,1
1750,82.29138071,314.0267567,0.860050967,1
1760,82.29578804,314.0934808,0.863087181,1
1770,82.30012491,314.160404,0.866123395,1
1780,82.30439244,314.2275269,0.869159609,1
1790,82.30859175,314.2948501,0.872195822,1
1800,82.31272393,314.3623743,0.875232036,1
1810,82.31679004,314.4301,0.87826825,1
1820,82.32079115,314.498028,0.881304463,1
1830,82.3247283,314.5661589,0.884340677,1
1840,82.3286025,314.6344932,0.887376891,1
1850,82.33241477,314.7030316,0.890413105,1
1860,82.33616609,314.7717749,0.893449318,1
1870,82.33985744,314.8407235,0.896485532,1
1880,82.34348978,314.9098783,0.899521746,1
1890,82.34706404,314.9792397,0.902557959,1
1900,82.35058117,315.0488085,0.905594173,1
1910,82.35404207,315.1185853,0.908630387,1
1920,82.35744764,315.1885708,0.9116666,1
1930,82.36079876,315.2587656,0.914702814,1
1940,82.36409631,315.3291704,0.917739028,1
1950,82.36734115,315.3997859,0.920775242,1
1960,82.37053411,315.4706127,0.923811455,1
1970,82.37367602,315.5416514,0.926847669,1
1980,82.3767677,315.6129028,0.929883883,1
1990,82.37980996,315.6843674,0.932920096,1
2000,82.38280358,315.7560461,0.93595631,1
2010,82.38574935,315.8279394,0.938992524,1
2020,82.38864802,315.9000481,0.942028738,1
2030,82.39150035,315.9723727,0.945064951,1
2040,82.39430708,316.044914,0.948101165,1
2050,82.39706894,316.1176727,0.951137379,1
2060,82.39978664,316.1906495,0.954173592,1
2070,82.4024609,316.263845,0.957209806,1
2080,82.40509241,316.3372599,0.96024602,1
2090,82.40768184,316.4108949,0.963282234,1
2100,82.41022988,316.4847507,0.966318447,1
2110,82.41273719,316.5588281,0.969354661,1
2120,82.41520441,316.6331276,0.972390875,1
2130,82.41763219,316.70765,0.975427088,1
2140,82.42002115,316.7823961,0.978463302,1
2150,82.42237192,316.8573664,0.981499516,1
2160,82.42468511,316.9325617,0.984535729,1
2170,82.42696133,317.0079828,0.987571943,1
2180,82.42920115,317.0836302,0.990608157,1
2190,82.43140516,317.1595048,0.993644371,1
2200,82.43357394,317.2356073,0.996680584,1
2210,82.43570805,317.3119383,0.999716798,1
2220,82.43780804,317.3884986,1.002753012,1
2230,82.43987445,317.4652889,1.005789225,1
2240,82.44190783,317.54231,1.008825439,1
2250,82.44390871,317.6195625,1.011861653,1
2260,82.44587759,317.6970472,1.014897867,1
2270,82.44781501,317.7747648,1.01793408,1
2280,82.44972144,317.852716,1.020970294,1
2290,82.4515974,317.9309017,1.024006508,1
2300,82.45344337,318.0093224,1.027042721,1
2310,82.45525983,318.087979,1.030078935,1
2320,82.45704725,318.1668723,1.033115149,1
